return_id,order_id,product_id,return_date,return_reason,return_quantity,refund_amount,customer_id,order_date,product_name,category
RET-005691,86772,2396,2013-07-07,not_as_described,5,5772.99,64623,2013-06-14,VietMotion YY-05,GenZ
RET-005692,86773,785,2013-07-02,not_as_described,1,653.5,39919,2013-06-13,HanoiStreet RP-73,Outdoor
RET-005693,86776,726,2013-07-09,changed_mind,5,5868.34,50050,2013-06-13,HanoiStreet RP-14,Outdoor
RET-005694,86780,175,2013-06-25,defective,3,19151.2,61192,2013-06-10,DragonWear UE-03,Streetwear
RET-005696,86795,2275,2013-07-03,defective,6,23636.25,55316,2013-06-12,VietMotion RS-08,Outdoor
RET-005698,86823,1034,2013-06-22,defective,3,30991.23,75826,2013-06-11,MekongStyle UC-06,Streetwear
RET-005699,86873,966,2013-06-29,not_as_described,4,20093.92,32298,2013-06-11,HanoiStreet UC-29,Streetwear
RET-005700,86889,2380,2013-07-09,wrong_size,4,14016.63,104254,2013-06-14,VietMotion UC-28,Streetwear
RET-005701,86919,4,2013-06-22,wrong_size,1,9067.28,86338,2013-06-10,DragonWear MA-04,Casual
RET-005703,86936,785,2013-07-07,wrong_size,3,2117.56,79346,2013-06-13,HanoiStreet RP-73,Outdoor
RET-005704,86936,786,2013-07-03,wrong_size,3,1963.99,79346,2013-06-13,HanoiStreet RP-74,Outdoor
RET-005706,86970,1066,2013-06-20,wrong_size,5,16088.67,146617,2013-06-12,MekongFit RP-12,Outdoor
RET-005708,86994,826,2013-07-09,defective,4,50364.66,143409,2013-06-10,HanoiStreet UM-10,Streetwear
RET-005710,87061,2054,2013-07-05,defective,3,20602.44,149584,2013-06-12,UrbanVN UE-14,Streetwear
RET-005711,87062,1873,2013-06-24,defective,2,17839.22,149788,2013-06-14,BambooCraft UM-11,Streetwear
RET-005712,87067,2262,2013-07-10,late_delivery,1,3497.96,147715,2013-06-12,VietMotion RP-59,Outdoor
RET-005714,87167,785,2013-06-27,changed_mind,1,632.56,73964,2013-06-12,HanoiStreet RP-73,Outdoor
RET-005715,87182,967,2013-07-01,not_as_described,2,15502.53,28582,2013-06-11,HanoiStreet UC-30,Streetwear
RET-005716,87203,976,2013-07-04,not_as_described,1,3750.38,30381,2013-06-13,HanoiStreet UC-39,Streetwear
RET-005717,87208,632,2013-06-27,wrong_size,3,12843.78,31456,2013-06-11,SaigonFlex UC-97,Streetwear
RET-005718,87212,493,2013-07-05,late_delivery,1,10845.37,33397,2013-06-11,SaigonFlex UM-98,Streetwear
RET-005720,87261,491,2013-07-11,defective,1,10037.02,118730,2013-06-15,SaigonFlex UM-96,Streetwear
RET-005722,87306,2218,2013-07-03,defective,6,10069.13,124411,2013-06-15,VietMotion RP-15,Outdoor
RET-005723,87306,2219,2013-06-29,wrong_size,1,1640.18,124411,2013-06-15,VietMotion RP-16,Outdoor
RET-005724,87310,797,2013-06-24,late_delivery,2,6615.78,124623,2013-06-12,HanoiStreet RS-01,Outdoor
RET-005725,87326,2171,2013-07-09,not_as_described,3,15967.5,129256,2013-06-12,PhoenixWear UC-01,Streetwear
RET-005729,87363,1964,2013-06-28,wrong_size,6,5334.45,139891,2013-06-12,UrbanVN RP-39,Outdoor
RET-005730,87386,1040,2013-06-23,not_as_described,4,51575.18,132451,2013-06-12,MekongStyle UC-12,Streetwear
RET-005731,87393,467,2013-06-21,defective,8,86060.52,135510,2013-06-15,SaigonFlex UM-72,Streetwear
RET-005732,87400,2204,2013-06-27,late_delivery,2,3373.43,135793,2013-06-11,VietMotion RP-01,Outdoor
RET-005733,87400,2205,2013-06-28,defective,3,5332.1,135793,2013-06-11,VietMotion RP-02,Outdoor
RET-005734,87402,1000,2013-06-28,late_delivery,1,1146.79,136220,2013-06-14,HanoiStreet YY-01,GenZ
RET-005735,87410,1964,2013-06-23,defective,2,2062.58,136730,2013-06-13,UrbanVN RP-39,Outdoor
RET-005736,87410,1965,2013-07-07,wrong_size,1,975.63,136730,2013-06-13,UrbanVN RP-40,Outdoor
RET-005737,87484,499,2013-07-02,changed_mind,2,20462.27,6287,2013-06-15,SaigonFlex UM-04,Streetwear
RET-005738,87503,433,2013-06-22,wrong_size,1,9866.79,64600,2013-06-12,SaigonFlex UM-38,Streetwear
RET-005739,87515,1934,2013-06-25,late_delivery,2,3179.32,60287,2013-06-14,UrbanVN RP-09,Outdoor
RET-005740,87552,635,2013-06-29,wrong_size,3,28098.52,20665,2013-06-12,SaigonFlex UC-00,Streetwear
RET-005741,87553,510,2013-07-03,wrong_size,7,67564.99,20725,2013-06-13,SaigonFlex UM-15,Streetwear
RET-005742,87554,1001,2013-06-20,defective,1,4301.81,17936,2013-06-12,HanoiStreet YY-02,GenZ
RET-005743,87560,533,2013-07-02,changed_mind,5,27207.95,18964,2013-06-15,SaigonFlex UE-21,Streetwear
RET-005744,87578,1391,2013-07-02,wrong_size,3,5634.63,73752,2013-06-13,VietMode RP-83,Outdoor
RET-005745,87578,1392,2013-07-08,wrong_size,8,15738.92,73752,2013-06-13,VietMode RP-84,Outdoor
RET-005746,87587,396,2013-06-23,defective,1,10095.63,45600,2013-06-12,SaigonFlex UM-01,Streetwear
RET-005748,87610,2354,2013-06-21,wrong_size,5,21020.37,29214,2013-06-13,VietMotion UC-02,Streetwear
RET-005749,87617,632,2013-07-08,defective,4,18374.37,34921,2013-06-12,SaigonFlex UC-97,Streetwear
RET-005750,87632,2214,2013-07-03,not_as_described,2,8635.98,29484,2013-06-15,VietMotion RP-11,Outdoor
RET-005751,87637,2204,2013-07-11,defective,2,3497.07,29799,2013-06-12,VietMotion RP-01,Outdoor
RET-005752,87637,2205,2013-07-08,wrong_size,7,12100.08,29799,2013-06-12,VietMotion RP-02,Outdoor
RET-005753,87651,638,2013-06-30,late_delivery,1,11322.38,111490,2013-06-16,SaigonFlex UC-03,Streetwear
RET-005754,87679,396,2013-07-09,wrong_size,3,27904.66,103965,2013-06-16,SaigonFlex UM-01,Streetwear
RET-005755,87681,954,2013-06-26,wrong_size,2,15510.57,89539,2013-06-12,HanoiStreet UC-17,Streetwear
RET-005756,87731,2354,2013-07-07,late_delivery,3,11618.4,112696,2013-06-14,VietMotion UC-02,Streetwear
RET-005758,87775,2064,2013-06-22,defective,2,11114.51,142745,2013-06-12,UrbanVN UE-24,Streetwear
RET-005759,87777,725,2013-07-10,defective,3,3947.47,142821,2013-06-13,HanoiStreet RP-13,Outdoor
RET-005761,87810,573,2013-06-19,changed_mind,1,3328.92,139555,2013-06-13,SaigonFlex UC-38,Streetwear
RET-005763,87860,682,2013-06-24,wrong_size,1,10736.43,58276,2013-06-14,SaigonFlex UC-47,Streetwear
RET-005764,87910,992,2013-07-05,wrong_size,3,9045.37,98009,2013-06-17,HanoiStreet UC-55,Streetwear
RET-005765,87911,669,2013-06-28,wrong_size,1,14994.15,98183,2013-06-17,SaigonFlex UC-34,Streetwear
RET-005766,87917,757,2013-06-29,defective,1,885.52,46460,2013-06-14,HanoiStreet RP-45,Outdoor
RET-005767,87917,758,2013-07-12,not_as_described,2,1623.78,46460,2013-06-14,HanoiStreet RP-46,Outdoor
RET-005768,87925,646,2013-06-28,changed_mind,8,88030.03,24849,2013-06-15,SaigonFlex UC-11,Streetwear
RET-005769,87948,604,2013-06-24,wrong_size,6,32949.91,81414,2013-06-16,SaigonFlex UC-69,Streetwear
RET-005770,87953,826,2013-07-06,late_delivery,2,25137.37,78874,2013-06-14,HanoiStreet UM-10,Streetwear
RET-005771,87966,927,2013-07-09,not_as_described,2,11214.87,126681,2013-06-16,HanoiStreet UE-36,Streetwear
RET-005772,87983,762,2013-06-21,not_as_described,4,8740.8,141900,2013-06-13,HanoiStreet RP-50,Outdoor
RET-005773,87985,488,2013-06-30,wrong_size,3,35554.93,133872,2013-06-16,SaigonFlex UM-93,Streetwear
RET-005774,87987,758,2013-07-08,defective,1,864.99,137032,2013-06-14,HanoiStreet RP-46,Outdoor
RET-005775,87989,1800,2013-06-23,wrong_size,3,20197.67,148446,2013-06-15,SaigonCore UC-06,Streetwear
RET-005777,88011,2082,2013-06-26,defective,2,7701.48,56241,2013-06-15,UrbanVN UC-17,Streetwear
RET-005778,88044,669,2013-07-11,not_as_described,3,42324.58,6035,2013-06-19,SaigonFlex UC-34,Streetwear
RET-005780,88142,2396,2013-06-29,defective,5,5841.34,46436,2013-06-18,VietMotion YY-05,GenZ
RET-005781,88226,1915,2013-07-03,defective,1,5073.51,105299,2013-06-18,UrbanVN MA-08,Casual
RET-005782,88236,1215,2013-07-05,wrong_size,6,24540.16,90737,2013-06-17,MekongFit UC-17,Streetwear
RET-005783,88238,646,2013-06-25,late_delivery,7,71037.53,91864,2013-06-16,SaigonFlex UC-11,Streetwear
RET-005784,88241,1065,2013-07-09,wrong_size,2,6322.03,157230,2013-06-17,MekongFit RP-11,Outdoor
RET-005785,88243,475,2013-07-03,changed_mind,1,10958.61,117778,2013-06-15,SaigonFlex UM-80,Streetwear
RET-005786,88252,1040,2013-07-15,late_delivery,2,26708.34,118591,2013-06-16,MekongStyle UC-12,Streetwear
RET-005787,88259,1501,2013-07-04,wrong_size,2,8396.88,121010,2013-06-16,VietMode RP-93,Outdoor
RET-005788,88306,1065,2013-07-11,defective,1,3368.23,146570,2013-06-15,MekongFit RP-11,Outdoor
RET-005790,88348,2269,2013-07-01,changed_mind,2,7559.34,138082,2013-06-19,VietMotion RS-02,Outdoor
RET-005791,88358,726,2013-07-02,not_as_described,2,2377.3,138970,2013-06-16,HanoiStreet RP-14,Outdoor
RET-005793,88386,758,2013-06-28,changed_mind,2,1653.9,136299,2013-06-17,HanoiStreet RP-46,Outdoor
RET-005794,88416,1086,2013-07-03,wrong_size,2,1954.46,56759,2013-06-16,MekongFit RP-32,Outdoor
RET-005795,88438,800,2013-07-16,not_as_described,4,11370.22,13017,2013-06-18,HanoiStreet RS-04,Outdoor
RET-005796,88447,2353,2013-06-29,defective,5,24155.01,16318,2013-06-18,VietMotion UC-01,Streetwear
RET-005798,88456,645,2013-07-02,not_as_described,4,33341.53,1705,2013-06-19,SaigonFlex UC-10,Streetwear
RET-005799,88464,976,2013-06-25,not_as_described,8,29074.81,5903,2013-06-18,HanoiStreet UC-39,Streetwear
RET-005801,88483,1006,2013-07-15,late_delivery,6,6015.86,67719,2013-06-18,HanoiStreet YY-07,GenZ
RET-005802,88502,954,2013-06-24,late_delivery,4,31494.96,63571,2013-06-17,HanoiStreet UC-17,Streetwear
RET-005804,88569,910,2013-07-13,changed_mind,7,35333.23,24733,2013-06-17,HanoiStreet UE-19,Streetwear
RET-005807,88595,609,2013-06-29,wrong_size,2,19469.65,105446,2013-06-16,SaigonFlex UC-74,Streetwear
RET-005809,88663,2400,2013-06-30,defective,4,3988.0,95171,2013-06-19,VietMotion YY-09,GenZ
RET-005810,88670,1226,2013-06-27,late_delivery,2,13183.05,79905,2013-06-18,MekongFit UC-28,Streetwear
RET-005812,88702,2238,2013-07-09,wrong_size,1,1395.08,127673,2013-06-16,VietMotion RP-35,Outdoor
RET-005813,88702,2239,2013-07-01,changed_mind,1,1466.95,127673,2013-06-16,VietMotion RP-36,Outdoor
RET-005814,88752,1975,2013-07-02,not_as_described,2,1388.61,139901,2013-06-17,UrbanVN RP-50,Outdoor
RET-005818,88773,725,2013-07-08,changed_mind,4,4766.67,138553,2013-06-18,HanoiStreet RP-13,Outdoor
RET-005819,88773,726,2013-07-13,not_as_described,1,1157.61,138553,2013-06-18,HanoiStreet RP-14,Outdoor
RET-005820,88774,1116,2013-07-07,wrong_size,3,9174.25,138735,2013-06-19,MekongFit RS-04,Outdoor
RET-005821,88783,617,2013-07-08,defective,5,49283.54,141438,2013-06-20,SaigonFlex UC-82,Streetwear
RET-005822,88788,94,2013-07-02,not_as_described,3,27750.0,132966,2013-06-20,DragonWear UM-21,Streetwear
RET-005824,88811,725,2013-06-30,wrong_size,4,5001.97,136706,2013-06-18,HanoiStreet RP-13,Outdoor
RET-005825,88811,726,2013-07-08,wrong_size,2,2411.0,136706,2013-06-18,HanoiStreet RP-14,Outdoor
RET-005827,88863,2277,2013-07-13,wrong_size,1,3158.43,41666,2013-06-21,VietMotion RS-10,Outdoor
RET-005830,88938,725,2013-07-09,wrong_size,1,1334.46,65847,2013-06-17,HanoiStreet RP-13,Outdoor
RET-005831,88995,632,2013-07-01,defective,1,4882.92,22502,2013-06-20,SaigonFlex UC-97,Streetwear
RET-005832,88996,573,2013-07-12,wrong_size,3,11065.58,22548,2013-06-17,SaigonFlex UC-38,Streetwear
RET-005833,89003,977,2013-07-02,wrong_size,2,11242.64,22956,2013-06-18,HanoiStreet UC-40,Streetwear
RET-005834,89020,768,2013-07-01,defective,1,1166.0,98764,2013-06-17,HanoiStreet RP-56,Outdoor
RET-005836,89086,800,2013-07-02,defective,3,8604.06,33763,2013-06-21,HanoiStreet RS-04,Outdoor
RET-005838,89122,475,2013-07-13,not_as_described,3,32929.29,103026,2013-06-19,SaigonFlex UM-80,Streetwear
RET-005839,89129,800,2013-07-09,wrong_size,2,5380.28,103212,2013-06-21,HanoiStreet RS-04,Outdoor
RET-005840,89133,1964,2013-07-02,wrong_size,1,1087.43,104522,2013-06-18,UrbanVN RP-39,Outdoor
RET-005841,89133,1965,2013-07-07,wrong_size,1,948.66,104522,2013-06-18,UrbanVN RP-40,Outdoor
RET-005843,89152,2353,2013-07-03,wrong_size,2,10234.09,119355,2013-06-17,VietMotion UC-01,Streetwear
RET-005844,89178,1155,2013-07-14,defective,3,17834.35,95202,2013-06-19,MekongFit UR-12,Streetwear
RET-005845,89194,1065,2013-07-12,wrong_size,1,3529.92,78974,2013-06-19,MekongFit RP-11,Outdoor
RET-005846,89194,1066,2013-07-06,defective,1,3530.93,78974,2013-06-19,MekongFit RP-12,Outdoor
RET-005847,89196,977,2013-06-30,wrong_size,1,5543.19,79568,2013-06-20,HanoiStreet UC-40,Streetwear
RET-005848,89203,2074,2013-07-03,wrong_size,1,3846.64,92502,2013-06-17,UrbanVN UC-09,Streetwear
RET-005849,89218,725,2013-07-08,not_as_described,2,2416.69,124469,2013-06-20,HanoiStreet RP-13,Outdoor
RET-005850,89222,1215,2013-07-08,changed_mind,1,4038.24,125724,2013-06-19,MekongFit UC-17,Streetwear
RET-005851,89261,1884,2013-07-10,defective,2,18308.8,152380,2013-06-20,BambooCraft UC-03,Streetwear
RET-005852,89290,2218,2013-07-11,late_delivery,2,3527.78,140003,2013-06-21,VietMotion RP-15,Outdoor
RET-005853,89290,2219,2013-07-07,changed_mind,7,11898.69,140003,2013-06-21,VietMotion RP-16,Outdoor
RET-005854,89341,472,2013-07-21,late_delivery,3,32993.15,136122,2013-06-21,SaigonFlex UM-77,Streetwear
RET-005855,89347,758,2013-07-05,wrong_size,1,890.08,146870,2013-06-18,HanoiStreet RP-46,Outdoor
RET-005857,89364,2254,2013-07-14,defective,1,675.85,149156,2013-06-18,VietMotion RP-51,Outdoor
RET-005858,89364,2255,2013-07-16,wrong_size,1,711.28,149156,2013-06-18,VietMotion RP-52,Outdoor
RET-005859,89371,2373,2013-07-02,late_delivery,1,6864.44,149651,2013-06-20,VietMotion UC-21,Streetwear
RET-005860,89374,2332,2013-06-27,wrong_size,1,5797.1,149903,2013-06-17,VietMotion UE-06,Streetwear
RET-005861,89400,2054,2013-07-17,wrong_size,1,6996.8,41656,2013-06-21,UrbanVN UE-14,Streetwear
RET-005862,89407,493,2013-07-05,not_as_described,2,22254.93,8804,2013-06-19,SaigonFlex UM-98,Streetwear
RET-005863,89441,2332,2013-07-05,changed_mind,1,4899.15,64360,2013-06-19,VietMotion UE-06,Streetwear
RET-005865,89474,990,2013-07-15,not_as_described,4,18994.66,55313,2013-06-19,HanoiStreet UC-53,Streetwear
RET-005868,89507,491,2013-07-05,wrong_size,1,10598.39,26316,2013-06-22,SaigonFlex UM-96,Streetwear
RET-005869,89530,2396,2013-07-18,changed_mind,5,5645.59,32698,2013-06-22,VietMotion YY-05,GenZ
RET-005870,89532,499,2013-07-12,defective,3,30836.44,32843,2013-06-22,SaigonFlex UM-04,Streetwear
RET-005871,89535,499,2013-06-29,changed_mind,4,41354.96,105447,2013-06-19,SaigonFlex UM-04,Streetwear
RET-005872,89554,2255,2013-07-07,wrong_size,1,687.74,102756,2013-06-22,VietMotion RP-52,Outdoor
RET-005873,89569,2262,2013-07-03,changed_mind,1,3486.72,156838,2013-06-21,VietMotion RP-59,Outdoor
RET-005874,89569,2263,2013-07-12,not_as_described,4,13274.58,156838,2013-06-21,VietMotion RP-60,Outdoor
RET-005875,89571,976,2013-07-07,changed_mind,1,3464.42,157018,2013-06-22,HanoiStreet UC-39,Streetwear
RET-005880,89674,571,2013-07-12,defective,3,16225.24,141898,2013-06-20,SaigonFlex UC-36,Streetwear
RET-005881,89698,1965,2013-06-29,defective,2,1898.49,135221,2013-06-19,UrbanVN RP-40,Outdoor
RET-005882,89699,725,2013-06-30,not_as_described,1,1188.32,135281,2013-06-19,HanoiStreet RP-13,Outdoor
RET-005883,89699,726,2013-07-15,defective,3,3934.84,135281,2013-06-19,HanoiStreet RP-14,Outdoor
RET-005886,89701,498,2013-07-10,wrong_size,1,16248.8,135776,2013-06-18,SaigonFlex UM-03,Streetwear
RET-005887,89721,1181,2013-07-14,wrong_size,2,8699.86,59881,2013-06-20,MekongFit UE-17,Streetwear
RET-005888,89729,757,2013-07-18,late_delivery,8,6715.02,48593,2013-06-21,HanoiStreet RP-45,Outdoor
RET-005889,89729,758,2013-06-30,defective,5,4328.35,48593,2013-06-21,HanoiStreet RP-46,Outdoor
RET-005890,89743,2251,2013-06-27,changed_mind,4,5677.07,8873,2013-06-21,VietMotion RP-48,Outdoor
RET-005891,89761,2094,2013-07-02,wrong_size,1,4812.6,6093,2013-06-20,UrbanVN UC-29,Streetwear
RET-005892,89791,915,2013-07-15,not_as_described,5,29205.68,61240,2013-06-23,HanoiStreet UE-24,Streetwear
RET-005893,89813,502,2013-07-07,defective,1,12423.43,23439,2013-06-23,SaigonFlex UM-07,Streetwear
RET-005895,89858,976,2013-07-20,defective,1,3524.45,31085,2013-06-21,HanoiStreet UC-39,Streetwear
RET-005896,89868,669,2013-07-06,defective,2,31991.08,116337,2013-06-19,SaigonFlex UC-34,Streetwear
RET-005901,89915,1168,2013-07-09,defective,2,8015.51,121441,2013-06-22,MekongFit UE-04,Streetwear
RET-005902,89966,1317,2013-07-07,not_as_described,3,11473.44,109235,2013-06-20,VietMode RP-09,Outdoor
RET-005903,89966,1318,2013-07-08,wrong_size,3,10901.07,109235,2013-06-20,VietMode RP-10,Outdoor
RET-005904,89985,2218,2013-07-02,wrong_size,1,1630.1,151352,2013-06-20,VietMotion RP-15,Outdoor
RET-005905,89985,2219,2013-07-12,wrong_size,1,1754.91,151352,2013-06-20,VietMotion RP-16,Outdoor
RET-005909,90021,1993,2013-07-10,wrong_size,1,1222.47,134828,2013-06-19,UrbanVN RS-12,Outdoor
RET-005911,90095,573,2013-07-15,wrong_size,1,3642.7,31348,2013-06-22,SaigonFlex UC-38,Streetwear
RET-005913,90152,475,2013-07-18,wrong_size,1,12356.83,144330,2013-06-24,SaigonFlex UM-80,Streetwear
RET-005916,90211,1597,2013-07-05,not_as_described,1,1995.03,12999,2013-06-25,VietMode RS-35,Outdoor
RET-005917,90212,1044,2013-07-19,wrong_size,1,3276.16,13019,2013-06-23,MekongFit MA-02,Casual
RET-005918,90217,927,2013-07-16,wrong_size,2,10964.43,16886,2013-06-22,HanoiStreet UE-36,Streetwear
RET-005920,90253,2234,2013-07-01,defective,6,4688.52,50266,2013-06-23,VietMotion RP-31,Outdoor
RET-005921,90253,2235,2013-07-10,wrong_size,1,766.64,50266,2013-06-23,VietMotion RP-32,Outdoor
RET-005922,90265,964,2013-07-07,wrong_size,3,10781.88,62591,2013-06-26,HanoiStreet UC-27,Streetwear
RET-005924,90282,508,2013-07-01,not_as_described,4,41005.27,22166,2013-06-23,SaigonFlex UM-13,Streetwear
RET-005926,90321,2049,2013-07-18,wrong_size,2,10513.88,46057,2013-06-25,UrbanVN UE-09,Streetwear
RET-005927,90321,2384,2013-07-05,defective,3,23051.88,46057,2013-06-25,VietMotion UC-32,Streetwear
RET-005929,90380,964,2013-07-06,not_as_described,7,26403.85,111083,2013-06-25,HanoiStreet UC-27,Streetwear
RET-005930,90389,2277,2013-07-09,changed_mind,2,6559.42,114289,2013-06-25,VietMotion RS-10,Outdoor
RET-005932,90422,1920,2013-07-08,defective,2,5999.85,118350,2013-06-22,UrbanVN MA-13,Casual
RET-005934,90460,606,2013-07-04,late_delivery,3,11039.2,80797,2013-06-24,SaigonFlex UC-71,Streetwear
RET-005935,90461,2053,2013-07-16,not_as_described,1,3671.26,92305,2013-06-26,UrbanVN UE-13,Streetwear
RET-005936,90464,1046,2013-07-15,not_as_described,2,2473.99,93589,2013-06-26,MekongFit MA-04,Casual
RET-005937,90484,2380,2013-07-13,not_as_described,2,6574.25,125683,2013-06-25,VietMotion UC-28,Streetwear
RET-005938,90491,669,2013-07-16,wrong_size,3,46915.29,128995,2013-06-23,SaigonFlex UC-34,Streetwear
RET-005939,90515,964,2013-07-05,changed_mind,1,3333.87,153880,2013-06-23,HanoiStreet UC-27,Streetwear
RET-005940,90538,2277,2013-07-06,defective,2,6177.2,152122,2013-06-26,VietMotion RS-10,Outdoor
RET-005941,90561,786,2013-07-07,changed_mind,1,666.29,138571,2013-06-25,HanoiStreet RP-74,Outdoor
RET-005942,90576,2331,2013-07-10,defective,7,45007.9,141641,2013-06-23,VietMotion UE-05,Streetwear
RET-005943,90586,785,2013-07-17,defective,3,2035.44,132874,2013-06-26,HanoiStreet RP-73,Outdoor
RET-005948,90629,1229,2013-07-20,not_as_described,2,5961.09,153574,2013-06-22,MekongFit UC-31,Streetwear
RET-005949,90649,691,2013-07-17,changed_mind,1,3362.88,56970,2013-06-26,SaigonFlex UC-56,Streetwear
RET-005950,90676,1174,2013-07-07,wrong_size,3,16437.07,15793,2013-06-27,MekongFit UE-10,Streetwear
RET-005951,90704,768,2013-07-22,not_as_described,1,823.17,44214,2013-06-23,HanoiStreet RP-56,Outdoor
RET-005952,90740,2045,2013-07-16,defective,1,4473.65,52098,2013-06-24,UrbanVN UE-05,Streetwear
RET-005953,90762,826,2013-07-08,changed_mind,2,17568.63,22162,2013-06-25,HanoiStreet UM-10,Streetwear
RET-005954,90785,681,2013-07-17,not_as_described,6,36605.98,20415,2013-06-27,SaigonFlex UC-46,Streetwear
RET-005956,90792,2045,2013-07-04,wrong_size,1,4077.7,71753,2013-06-23,UrbanVN UE-05,Streetwear
RET-005957,90799,1915,2013-07-06,late_delivery,3,13068.65,74723,2013-06-24,UrbanVN MA-08,Casual
RET-005958,90808,502,2013-07-12,wrong_size,1,9706.95,99668,2013-06-27,SaigonFlex UM-07,Streetwear
RET-005959,90834,2384,2013-07-02,wrong_size,4,24330.72,29789,2013-06-23,VietMotion UC-32,Streetwear
RET-005960,90871,976,2013-07-12,wrong_size,1,2761.22,104530,2013-06-24,HanoiStreet UC-39,Streetwear
RET-005961,90873,533,2013-07-15,defective,5,23156.86,104579,2013-06-27,SaigonFlex UE-21,Streetwear
RET-005962,90888,725,2013-07-01,changed_mind,2,1877.65,157181,2013-06-24,HanoiStreet RP-13,Outdoor
RET-005963,90888,726,2013-07-09,defective,6,5962.55,157181,2013-06-24,HanoiStreet RP-14,Outdoor
RET-005964,90916,757,2013-07-16,changed_mind,1,736.2,109977,2013-06-27,HanoiStreet RP-45,Outdoor
RET-005965,90950,2359,2013-07-15,defective,1,3677.93,125967,2013-06-24,VietMotion UC-07,Streetwear
RET-005966,90959,1226,2013-07-10,changed_mind,2,9999.17,129279,2013-06-24,MekongFit UC-28,Streetwear
RET-005967,90961,954,2013-07-08,defective,4,26928.45,130846,2013-06-26,HanoiStreet UC-17,Streetwear
RET-005968,90965,550,2013-07-07,changed_mind,2,8805.94,146291,2013-06-25,SaigonFlex UC-15,Streetwear
RET-005969,91006,475,2013-07-06,wrong_size,3,29424.05,154235,2013-06-27,SaigonFlex UM-80,Streetwear
RET-005971,91024,761,2013-07-23,wrong_size,4,7100.14,140533,2013-06-26,HanoiStreet RP-49,Outdoor
